message,label
beautiful truth gravity read carefully heart feel light someone feel heavy someone leaf goodmorning,0
sport fan get latest sport news str ur mobile wk free plus free tone txt sport wwwgetzedcouk norm txtp,1
either way work ltgt year old hope doesnt bother,0
symptom u love u like listening song u get stopped u see name beloved u wont get angry,0
üll submitting da project tmr rite,0
please call customer service representative ampm guaranteed £ cash £ prize,1
wish,0
urgent please call landline abta complimentary tenerife holiday £ cash await collection sae tc box cwwx ppm,1
missed call alert number called left message,1
im saying havent explicitly told nora know someone im probably gon na bother,0
xy going e lunch,0
free game get rayman golf free game arcade st get ur game setting reply post save activ press key arcade termsapply,1
omg one thing another cat worm bad day end,0
dear reached railway happen,0
p u ur grown right,0
purity friendship two smiling reading forwarded messageits smiling seeing name gud evng musthu,0
wonder world th th ur style th ur smile th ur personality rd ur nature nd ur sm st ur lovely friendship good morning dear,0
dad gon na call get work ask crazy question,0
premium phone service call,1
u horrible gal u knew dat going wif yest n u still come n ask,0
free st week nokia tone ur mob every week txt nokia get txting tell ur mate zed pobox wwq normptone,1
hey r watching movie tonight ill prob b home early,0
abj serving staying dad alone,0
dont file bagi work called mei tell find anything room,0
congrats kanowhr treat maga,0
bored speed dating try speedchat txt speedchat dont like em txt swap get new chatter chat poboxwwq pmsg rcd,1
thank callingforgot say happy onam sirjii fine remembered met insurance personmeet qatar insha allahrakhesh ex tata aig joined tisscotayseer,0
wishing family merry x ma happy new year advance,0
tried contact reply offer video phone anytime network min half price line rental camcorder reply call,1
pocked,0
pic please resend,0
havent heard anything he answering text im guessing flaked said jb fantastic,0
able sleep,0
free ringtone text first poly text get true tone help st free tone x£pw e£nd txt stop,1
infact happy new year seeing,0
sister cleared two round birla soft yesterday,0
ü say like dat dun buy ericsson oso oredi lar,0
able anything,0
aah bless hows arm,0
sunshine quiz wkly q win top sony dvd player u know country algarve txt ansr £ sptyrone,1
yes innocent fun,0
please reserve ticket saturday eve chennai thirunelvali tirunelvali chennai sunday evei already see netno ticket availablei want book ticket tackle,0
checked heading drop stuff,0
number u live,0
maybe fat finger press button doesnt know,0
good well find way,0
u still going mall,0
thats honeymoon outfit,0
call plz number show coveragd area urgnt call vasai amp reach clock call plz,0
mila age blonde new uk look sex uk guy u like fun text mtalk pptxt st free £ increment help,1
get gift year didnt get anything bad,0
ok good making money,0
huh early ü dinner outside izzit,0
u awake snow,0
im job profile seems like bpo,0
much bad avoid like,0
sbut luck catch put,0
show ur colour euro offer get england flag lion tone ur phone click following service message info,1
cant pick phone right pls send message,0
going sleep tired travel,0
wylie update weed dealer carlos went freedom class lunsford,0
got shitload diamond though,0
ditto wont worry saying anything anymore like said last night whatever want ill peace,0
okie,0
thats trouble class go well youre due dodgey one … expecting mine tomo see recovery time place,0
oh u must taken real valentine shopping first,0
hi way u day normal waythis real ur uniquei hope know u rest mylife hope u find wot lost,0
onum ela pa normal,0
hi hun im comin nitetell every im sorry hope u ava goodtimeoli rang melnite ifink mite b sortedbut il explain everythin monlrsx,0
sorry ill call later,0
something u ate,0
wnt buy bmw car urgentlyits vry urgentbut hv shortage ltgt lacsthere source arng dis amt ltgt lacsthats prob,0
tomorrow onwards eve work,0
k u bored come home,0
im really really broke oh amount small even ltgt,0
actually fuck whatever find excuse tampa point january though,0
also remember bead dont come ever,0
free text message valid december,1
ill meet lobby,0
hope ur head doesnt hurt much ploughing way pile ironing staying chinky tonight come round like,0
okay wait ah,0
seeking lady street freak sheet,0
text meet someone sexy today u find date even flirt u join p reply name age eg sam msg recdthirtyeight penny,1
im done oredi,0
ripped get mobile content wwwclubmobycom call polytruepixringtonesgames six downloads,1
lol gon na last month cashed left ltgt case collecting week cause announced blog,0
sorry vikky im watching olave mandara movie kano trishul theatre wit frnds,0
win £ cash prize prize worth £,1
hey da cool iknow wellda peril studentfinancial crisisspk u lr,0
pls tell nelson bb longer comin money expecting aint coming,0
dunno dat wat told ok lor,0
got seventeen pound seven hundred ml – hope ok,0
well boy glad g wasted night applebees nothing,0
week savamob member offer accessible call detail savamob pobox la wu £week savamob offer mobile,1
alrite sam nic checkin ur numberso ittb,0
wonder world th th ur style th ur smile th ur personality rd ur nature nd ur sm st ur lovely friendship good morning dear,0
yeah probably sure ilol let u know personally wuldnt bother ur goin mite well,0
ltgt think say syllabus,0
hello sort town already dont rush home eating nacho let know eta,0
panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt orange contract call mobileupd call optout,1
ay wana meet satü wkg sat,0
u secret admirer looking make contact ufind rreveal think ur specialcall stopsmsppm,1
reply win £ weekly fifa world cup held send stop end service,1
blanket sufficient thx,0
hey whats plan sat,0
im always looking excuse city,0
brand new mobile music service live free music player arrive shortly install phone browse content top artist,1
wan win meetgreet westlife u currently tour unbreakable untamed unkempt text cost p std text,1
gettin bit arty collage mo well tryin ne way got roast min lovely shall enjoy,0
hoping get away langport still town tonight,0
co daddy arranging time c wat time fetch ü mah,0
daddy take good care,0
break time one come n get stuff fr ü,0
nope thats fine might nap tho,0
said u mind go bedroom minute ok sed sexy mood came minuts latr wid caken wife,0
ur paper today e morn aft,0
phone,0
double eviction week spiral michael good riddance,0
yeah probably still got ta check leo,0
send resume,0
watching movie already xy want shop im shopping w,0
know god created gap finger one made come amp fill gap holding hand love,0
class ltgt reunion,0
santa calling would little one like call santa xmas eve call book time,1
housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand,0
dear voucher holder claim week offer pc please go httpwwwetlpcoukreward tscs apply,1
dun need use dial juz open da browser n surf,0
ü v fan,0
cheer u tex mecause u werebored yeah okden hunny r uin wk satsounds likeyour havin grfun j keep updat countinlots loveme xxxxx,0
either idea know anyplaces something,0
k k pa lunch aha,0
k pick another th youre done,0
pls go ahead watt wanted sure great weekend abiola,0
oh ok didnt know meant yep baby jontin,0
keep ten r shelf buy two egg,0
lol dont know awesome phone could click delete right want,0
arent next ltgt hour imma flip shit,0
call time job today ok umma ask speed,0
ur chance win £ wkly shopping spree txt shop tscs wwwtxtshopcom custcare xpwk,1
yeah jay sort fucking retard,0
new message please call,1
thought could go dinner ill treat seem ok,0
urgent last weekend draw show £ cash spanish holiday call claim tc rstm sw s ppm,1
ü dun need pick ur gf,0
christmas occasion celebrated reflection ur value desire affectionsamp tradition ideal christmas,0
boy love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli mutai eerulli kodthini grl love u kano,0
jus finish blowing hair u finish dinner already,0
okok okthenwhats ur today plan,0
completed degree use joining finance,0
still playing gautham,0
nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted ur book masteriastering amplikater fidalfication champlaxigating think atrocious wotz ur opinion junna,0
still game,0
said okay sorry,0
amazing quote sometimes life difficult decide whats wrong lie brings smile truth brings tear,0
sorry ill call later,0
uve selected stay top british hotel nothing holiday valued £ dial claim national rate call bx swss,1
oh kay sat right,0
let know contact ive settled room let know ok,0
bday real april,0
spoon okay,0
thank u,0
win urgent mobile number awarded £ prize guaranteed call land line claim valid hr ppm,1
